,Sex,AgeGroup,Year,State,DeathCount
3079,Male,30-34,2006,Negeri Sembilan,103.0
3080,Male,30-34,2006,Pulau Pinang,87.0
3081,Male,30-34,2006,Pahang,166.0
3082,Male,30-34,2006,Perak,198.0
3083,Male,30-34,2006,Perlis,18.0
3084,Male,30-34,2006,Sabah,0.0
3085,Male,30-34,2006,Sarawak,178.0
3086,Male,30-34,2006,Selangor,285.0
3087,Male,30-34,2006,Terengganu,131.0
3088,Male,30-34,2006,W.P. Kuala Lumpur,82.0
3089,Male,30-34,2006,W.P. Labuan,2.0
3090,Male,35-39,2006,Johor,355.0
3091,Male,35-39,2006,Kedah,178.0
3092,Male,35-39,2006,Kelantan,177.0
3093,Male,35-39,2006,Melaka,66.0
3094,Male,35-39,2006,Negeri Sembilan,122.0
3095,Male,35-39,2006,Pulau Pinang,109.0
3096,Male,35-39,2006,Pahang,176.0
3097,Male,35-39,2006,Perak,245.0
3098,Male,35-39,2006,Perlis,20.0
3099,Male,35-39,2006,Sabah,0.0
3100,Male,35-39,2006,Sarawak,177.0
3101,Male,35-39,2006,Selangor,379.0
3102,Male,35-39,2006,Terengganu,131.0
3103,Male,35-39,2006,W.P. Kuala Lumpur,106.0
3104,Male,35-39,2006,W.P. Labuan,5.0
3105,Male,40-44,2006,Johor,435.0
3106,Male,40-44,2006,Kedah,249.0
3107,Male,40-44,2006,Kelantan,179.0
3108,Male,40-44,2006,Melaka,94.0
3109,Male,40-44,2006,Negeri Sembilan,137.0
3110,Male,40-44,2006,Pulau Pinang,176.0
3111,Male,40-44,2006,Pahang,193.0
3112,Male,40-44,2006,Perak,318.0
3113,Male,40-44,2006,Perlis,23.0
3114,Male,40-44,2006,Sabah,0.0
3115,Male,40-44,2006,Sarawak,198.0
3116,Male,40-44,2006,Selangor,490.0
3117,Male,40-44,2006,Terengganu,124.0
3118,Male,40-44,2006,W.P. Kuala Lumpur,140.0
3119,Male,40-44,2006,W.P. Labuan,4.0
3120,Male,45-49,2006,Johor,542.0
3121,Male,45-49,2006,Kedah,285.0
3122,Male,45-49,2006,Kelantan,218.0
3123,Male,45-49,2006,Melaka,127.0
3124,Male,45-49,2006,Negeri Sembilan,168.0
3125,Male,45-49,2006,Pulau Pinang,247.0
3126,Male,45-49,2006,Pahang,192.0
3127,Male,45-49,2006,Perak,435.0
3128,Male,45-49,2006,Perlis,38.0
3129,Male,45-49,2006,Sabah,0.0
3130,Male,45-49,2006,Sarawak,229.0
3131,Male,45-49,2006,Selangor,651.0
3132,Male,45-49,2006,Terengganu,181.0
3133,Male,45-49,2006,W.P. Kuala Lumpur,234.0
3134,Male,45-49,2006,W.P. Labuan,9.0
3135,Male,50-54,2006,Johor,633.0
3136,Male,50-54,2006,Kedah,385.0
3137,Male,50-54,2006,Kelantan,252.0
3138,Male,50-54,2006,Melaka,159.0
3139,Male,50-54,2006,Negeri Sembilan,211.0
3140,Male,50-54,2006,Pulau Pinang,306.0
3141,Male,50-54,2006,Pahang,285.0
3142,Male,50-54,2006,Perak,547.0
3143,Male,50-54,2006,Perlis,44.0
3144,Male,50-54,2006,Sabah,0.0
3145,Male,50-54,2006,Sarawak,345.0
3146,Male,50-54,2006,Selangor,755.0
3147,Male,50-54,2006,Terengganu,187.0
3148,Male,50-54,2006,W.P. Kuala Lumpur,258.0
3149,Male,50-54,2006,W.P. Labuan,9.0
3150,Male,55-59,2006,Johor,704.0
3151,Male,55-59,2006,Kedah,522.0
3152,Male,55-59,2006,Kelantan,374.0
3153,Male,55-59,2006,Melaka,175.0
3154,Male,55-59,2006,Negeri Sembilan,256.0
3155,Male,55-59,2006,Pulau Pinang,386.0
3156,Male,55-59,2006,Pahang,345.0
3157,Male,55-59,2006,Perak,652.0
3158,Male,55-59,2006,Perlis,72.0
3159,Male,55-59,2006,Sabah,0.0
3160,Male,55-59,2006,Sarawak,395.0
3161,Male,55-59,2006,Selangor,838.0
3162,Male,55-59,2006,Terengganu,202.0
3163,Male,55-59,2006,W.P. Kuala Lumpur,337.0
3164,Male,55-59,2006,W.P. Labuan,3.0
3165,Male,60-64,2006,Johor,725.0
3166,Male,60-64,2006,Kedah,534.0
3167,Male,60-64,2006,Kelantan,519.0
3168,Male,60-64,2006,Melaka,212.0
3169,Male,60-64,2006,Negeri Sembilan,235.0
3170,Male,60-64,2006,Pulau Pinang,405.0
3171,Male,60-64,2006,Pahang,393.0
3172,Male,60-64,2006,Perak,737.0
3173,Male,60-64,2006,Perlis,74.0
3174,Male,60-64,2006,Sabah,0.0
3175,Male,60-64,2006,Sarawak,518.0
3176,Male,60-64,2006,Selangor,824.0
3177,Male,60-64,2006,Terengganu,323.0
3178,Male,60-64,2006,W.P. Kuala Lumpur,326.0
3179,Male,60-64,2006,W.P. Labuan,9.0
3180,Male,65-69,2006,Johor,926.0
3181,Male,65-69,2006,Kedah,739.0
3182,Male,65-69,2006,Kelantan,527.0
3183,Male,65-69,2006,Melaka,278.0
3184,Male,65-69,2006,Negeri Sembilan,368.0
3185,Male,65-69,2006,Pulau Pinang,466.0
3186,Male,65-69,2006,Pahang,455.0
3187,Male,65-69,2006,Perak,875.0
3188,Male,65-69,2006,Perlis,78.0
3189,Male,65-69,2006,Sabah,0.0
3190,Male,65-69,2006,Sarawak,543.0
3191,Male,65-69,2006,Selangor,1041.0
3192,Male,65-69,2006,Terengganu,331.0
3193,Male,65-69,2006,W.P. Kuala Lumpur,415.0
3194,Male,65-69,2006,W.P. Labuan,16.0
3195,Male,70-74,2006,Johor,920.0
3196,Male,70-74,2006,Kedah,716.0
3197,Male,70-74,2006,Kelantan,414.0
3198,Male,70-74,2006,Melaka,255.0
3199,Male,70-74,2006,Negeri Sembilan,337.0
3200,Male,70-74,2006,Pulau Pinang,591.0
3201,Male,70-74,2006,Pahang,428.0
3202,Male,70-74,2006,Perak,1076.0
3203,Male,70-74,2006,Perlis,113.0
3204,Male,70-74,2006,Sabah,0.0
3205,Male,70-74,2006,Sarawak,618.0
3206,Male,70-74,2006,Selangor,947.0
3207,Male,70-74,2006,Terengganu,275.0
3208,Male,70-74,2006,W.P. Kuala Lumpur,336.0
3209,Male,70-74,2006,W.P. Labuan,11.0
3210,Male,75-79,2006,Johor,843.0
3211,Male,75-79,2006,Kedah,704.0
3212,Male,75-79,2006,Kelantan,535.0
3213,Male,75-79,2006,Melaka,268.0
3214,Male,75-79,2006,Negeri Sembilan,308.0
3215,Male,75-79,2006,Pulau Pinang,491.0
3216,Male,75-79,2006,Pahang,287.0
3217,Male,75-79,2006,Perak,1027.0
3218,Male,75-79,2006,Perlis,111.0
3219,Male,75-79,2006,Sabah,0.0
3220,Male,75-79,2006,Sarawak,683.0
3221,Male,75-79,2006,Selangor,812.0
3222,Male,75-79,2006,Terengganu,240.0
3223,Male,75-79,2006,W.P. Kuala Lumpur,336.0
3224,Male,75-79,2006,W.P. Labuan,13.0
3225,Male,80-84,2006,Johor,538.0
3226,Male,80-84,2006,Kedah,512.0
3227,Male,80-84,2006,Kelantan,427.0
3228,Male,80-84,2006,Melaka,183.0
3229,Male,80-84,2006,Negeri Sembilan,175.0
3230,Male,80-84,2006,Pulau Pinang,385.0
3231,Male,80-84,2006,Pahang,203.0
3232,Male,80-84,2006,Perak,647.0
3233,Male,80-84,2006,Perlis,83.0
3234,Male,80-84,2006,Sabah,0.0
3235,Male,80-84,2006,Sarawak,543.0
3236,Male,80-84,2006,Selangor,547.0
3237,Male,80-84,2006,Terengganu,219.0
3238,Male,80-84,2006,W.P. Kuala Lumpur,227.0
3239,Male,80-84,2006,W.P. Labuan,9.0
3240,Male,85+,2006,Johor,599.0
3241,Male,85+,2006,Kedah,454.0
3242,Male,85+,2006,Kelantan,425.0
3243,Male,85+,2006,Melaka,152.0
3244,Male,85+,2006,Negeri Sembilan,224.0
3245,Male,85+,2006,Pulau Pinang,337.0
3246,Male,85+,2006,Pahang,236.0
3247,Male,85+,2006,Perak,602.0
3248,Male,85+,2006,Perlis,72.0
3249,Male,85+,2006,Sabah,0.0
3250,Male,85+,2006,Sarawak,533.0
3251,Male,85+,2006,Selangor,481.0
3252,Male,85+,2006,Terengganu,255.0
3253,Male,85+,2006,W.P. Kuala Lumpur,240.0
3254,Male,85+,2006,W.P. Labuan,8.0
3270,Female,Below 1,2006,Johor,170.0
3271,Female,Below 1,2006,Kedah,89.0
3272,Female,Below 1,2006,Kelantan,117.0
3273,Female,Below 1,2006,Melaka,42.0
3274,Female,Below 1,2006,Negeri Sembilan,52.0
3275,Female,Below 1,2006,Pulau Pinang,63.0
3276,Female,Below 1,2006,Pahang,99.0
3277,Female,Below 1,2006,Perak,90.0
3278,Female,Below 1,2006,Perlis,18.0
3279,Female,Below 1,2006,Sabah,0.0
3280,Female,Below 1,2006,Sarawak,139.0
3281,Female,Below 1,2006,Selangor,206.0
3282,Female,Below 1,2006,Terengganu,90.0
3283,Female,Below 1,2006,W.P. Kuala Lumpur,52.0
3284,Female,Below 1,2006,W.P. Labuan,13.0
3285,Female,1-4,2006,Johor,35.0
3286,Female,1-4,2006,Kedah,31.0
3287,Female,1-4,2006,Kelantan,49.0
3288,Female,1-4,2006,Melaka,4.0
3289,Female,1-4,2006,Negeri Sembilan,15.0
3290,Female,1-4,2006,Pulau Pinang,18.0
3291,Female,1-4,2006,Pahang,40.0
3292,Female,1-4,2006,Perak,41.0
3293,Female,1-4,2006,Perlis,1.0
3294,Female,1-4,2006,Sabah,0.0
3295,Female,1-4,2006,Sarawak,41.0
3296,Female,1-4,2006,Selangor,46.0
3297,Female,1-4,2006,Terengganu,9.0
3298,Female,1-4,2006,W.P. Kuala Lumpur,10.0
3299,Female,1-4,2006,W.P. Labuan,0.0
3300,Female,5-9,2006,Johor,39.0
3301,Female,5-9,2006,Kedah,21.0
3302,Female,5-9,2006,Kelantan,33.0
3303,Female,5-9,2006,Melaka,5.0
3304,Female,5-9,2006,Negeri Sembilan,11.0
3305,Female,5-9,2006,Pulau Pinang,14.0
3306,Female,5-9,2006,Pahang,23.0
3307,Female,5-9,2006,Perak,33.0
3308,Female,5-9,2006,Perlis,1.0
3309,Female,5-9,2006,Sabah,0.0
3310,Female,5-9,2006,Sarawak,38.0
3311,Female,5-9,2006,Selangor,42.0
3312,Female,5-9,2006,Terengganu,24.0
3313,Female,5-9,2006,W.P. Kuala Lumpur,13.0
3314,Female,5-9,2006,W.P. Labuan,2.0
3315,Female,10-14,2006,Johor,34.0
3316,Female,10-14,2006,Kedah,24.0
3317,Female,10-14,2006,Kelantan,34.0
3318,Female,10-14,2006,Melaka,14.0
3319,Female,10-14,2006,Negeri Sembilan,9.0
3320,Female,10-14,2006,Pulau Pinang,15.0
3321,Female,10-14,2006,Pahang,16.0
3322,Female,10-14,2006,Perak,29.0
3323,Female,10-14,2006,Perlis,0.0
3324,Female,10-14,2006,Sabah,0.0
3325,Female,10-14,2006,Sarawak,20.0
3326,Female,10-14,2006,Selangor,49.0
3327,Female,10-14,2006,Terengganu,18.0
3328,Female,10-14,2006,W.P. Kuala Lumpur,12.0
3329,Female,10-14,2006,W.P. Labuan,0.0
3330,Female,15-19,2006,Johor,57.0
3331,Female,15-19,2006,Kedah,44.0
3332,Female,15-19,2006,Kelantan,28.0
3333,Female,15-19,2006,Melaka,11.0
3334,Female,15-19,2006,Negeri Sembilan,24.0
3335,Female,15-19,2006,Pulau Pinang,16.0
3336,Female,15-19,2006,Pahang,44.0
3337,Female,15-19,2006,Perak,55.0
3338,Female,15-19,2006,Perlis,6.0
3339,Female,15-19,2006,Sabah,0.0
3340,Female,15-19,2006,Sarawak,32.0
3341,Female,15-19,2006,Selangor,65.0
3342,Female,15-19,2006,Terengganu,39.0
3343,Female,15-19,2006,W.P. Kuala Lumpur,19.0
3344,Female,15-19,2006,W.P. Labuan,1.0
3345,Female,20-24,2006,Johor,72.0
3346,Female,20-24,2006,Kedah,61.0
3347,Female,20-24,2006,Kelantan,56.0
3348,Female,20-24,2006,Melaka,19.0
3349,Female,20-24,2006,Negeri Sembilan,26.0
3350,Female,20-24,2006,Pulau Pinang,26.0
3351,Female,20-24,2006,Pahang,29.0
3352,Female,20-24,2006,Perak,39.0
3353,Female,20-24,2006,Perlis,3.0
3354,Female,20-24,2006,Sabah,0.0
3355,Female,20-24,2006,Sarawak,42.0
3356,Female,20-24,2006,Selangor,75.0
3357,Female,20-24,2006,Terengganu,33.0
3358,Female,20-24,2006,W.P. Kuala Lumpur,24.0
3359,Female,20-24,2006,W.P. Labuan,2.0
3360,Female,25-29,2006,Johor,64.0
3361,Female,25-29,2006,Kedah,57.0
3362,Female,25-29,2006,Kelantan,41.0
3363,Female,25-29,2006,Melaka,15.0
3364,Female,25-29,2006,Negeri Sembilan,20.0
3365,Female,25-29,2006,Pulau Pinang,20.0
3366,Female,25-29,2006,Pahang,42.0
3367,Female,25-29,2006,Perak,50.0
3368,Female,25-29,2006,Perlis,5.0
3369,Female,25-29,2006,Sabah,0.0
3370,Female,25-29,2006,Sarawak,48.0
3371,Female,25-29,2006,Selangor,69.0
3372,Female,25-29,2006,Terengganu,32.0
3373,Female,25-29,2006,W.P. Kuala Lumpur,28.0
3374,Female,25-29,2006,W.P. Labuan,0.0
3375,Female,30-34,2006,Johor,121.0
3376,Female,30-34,2006,Kedah,43.0
3377,Female,30-34,2006,Kelantan,54.0
3378,Female,30-34,2006,Melaka,15.0
3379,Female,30-34,2006,Negeri Sembilan,35.0
3380,Female,30-34,2006,Pulau Pinang,31.0
3381,Female,30-34,2006,Pahang,52.0
3382,Female,30-34,2006,Perak,71.0
3383,Female,30-34,2006,Perlis,7.0
3384,Female,30-34,2006,Sabah,0.0
3385,Female,30-34,2006,Sarawak,51.0
3386,Female,30-34,2006,Selangor,91.0
3387,Female,30-34,2006,Terengganu,30.0
3388,Female,30-34,2006,W.P. Kuala Lumpur,39.0
3389,Female,30-34,2006,W.P. Labuan,1.0
3390,Female,35-39,2006,Johor,122.0
3391,Female,35-39,2006,Kedah,57.0
3392,Female,35-39,2006,Kelantan,74.0
3393,Female,35-39,2006,Melaka,30.0
3394,Female,35-39,2006,Negeri Sembilan,44.0
3395,Female,35-39,2006,Pulau Pinang,55.0
3396,Female,35-39,2006,Pahang,61.0
3397,Female,35-39,2006,Perak,77.0
3398,Female,35-39,2006,Perlis,10.0
3399,Female,35-39,2006,Sabah,0.0
3400,Female,35-39,2006,Sarawak,101.0
3401,Female,35-39,2006,Selangor,135.0
3402,Female,35-39,2006,Terengganu,41.0
3403,Female,35-39,2006,W.P. Kuala Lumpur,39.0
3404,Female,35-39,2006,W.P. Labuan,2.0
3405,Female,40-44,2006,Johor,197.0
3406,Female,40-44,2006,Kedah,137.0
3407,Female,40-44,2006,Kelantan,85.0
3408,Female,40-44,2006,Melaka,43.0
3409,Female,40-44,2006,Negeri Sembilan,52.0
3410,Female,40-44,2006,Pulau Pinang,83.0
3411,Female,40-44,2006,Pahang,65.0
3412,Female,40-44,2006,Perak,129.0
3413,Female,40-44,2006,Perlis,17.0
3414,Female,40-44,2006,Sabah,0.0
3415,Female,40-44,2006,Sarawak,117.0
3416,Female,40-44,2006,Selangor,213.0
3417,Female,40-44,2006,Terengganu,63.0
3418,Female,40-44,2006,W.P. Kuala Lumpur,77.0
3419,Female,40-44,2006,W.P. Labuan,2.0
3420,Female,45-49,2006,Johor,274.0
3421,Female,45-49,2006,Kedah,192.0
3422,Female,45-49,2006,Kelantan,122.0
3423,Female,45-49,2006,Melaka,61.0
3424,Female,45-49,2006,Negeri Sembilan,100.0
3425,Female,45-49,2006,Pulau Pinang,136.0
3426,Female,45-49,2006,Pahang,119.0
3427,Female,45-49,2006,Perak,224.0
3428,Female,45-49,2006,Perlis,31.0
3429,Female,45-49,2006,Sabah,0.0
3430,Female,45-49,2006,Sarawak,149.0
3431,Female,45-49,2006,Selangor,293.0
3432,Female,45-49,2006,Terengganu,92.0
3433,Female,45-49,2006,W.P. Kuala Lumpur,105.0
3434,Female,45-49,2006,W.P. Labuan,6.0
3435,Female,50-54,2006,Johor,365.0
3436,Female,50-54,2006,Kedah,230.0
3437,Female,50-54,2006,Kelantan,157.0
3438,Female,50-54,2006,Melaka,93.0
3439,Female,50-54,2006,Negeri Sembilan,138.0
3440,Female,50-54,2006,Pulau Pinang,175.0
3441,Female,50-54,2006,Pahang,169.0
3442,Female,50-54,2006,Perak,285.0
3443,Female,50-54,2006,Perlis,28.0
3444,Female,50-54,2006,Sabah,0.0
3445,Female,50-54,2006,Sarawak,244.0
3446,Female,50-54,2006,Selangor,392.0
3447,Female,50-54,2006,Terengganu,107.0
3448,Female,50-54,2006,W.P. Kuala Lumpur,151.0
3449,Female,50-54,2006,W.P. Labuan,3.0
3450,Female,55-59,2006,Johor,415.0
3451,Female,55-59,2006,Kedah,291.0
3452,Female,55-59,2006,Kelantan,218.0
3453,Female,55-59,2006,Melaka,140.0
3454,Female,55-59,2006,Negeri Sembilan,141.0
3455,Female,55-59,2006,Pulau Pinang,236.0
3456,Female,55-59,2006,Pahang,202.0
3457,Female,55-59,2006,Perak,391.0
3458,Female,55-59,2006,Perlis,37.0
3459,Female,55-59,2006,Sabah,0.0
3460,Female,55-59,2006,Sarawak,243.0
3461,Female,55-59,2006,Selangor,490.0
3462,Female,55-59,2006,Terengganu,124.0
3463,Female,55-59,2006,W.P. Kuala Lumpur,162.0
3464,Female,55-59,2006,W.P. Labuan,4.0
3465,Female,60-64,2006,Johor,444.0
3466,Female,60-64,2006,Kedah,312.0
3467,Female,60-64,2006,Kelantan,325.0
3468,Female,60-64,2006,Melaka,135.0
3469,Female,60-64,2006,Negeri Sembilan,140.0
3470,Female,60-64,2006,Pulau Pinang,267.0
3471,Female,60-64,2006,Pahang,203.0
3472,Female,60-64,2006,Perak,430.0
3473,Female,60-64,2006,Perlis,43.0
3474,Female,60-64,2006,Sabah,0.0
3475,Female,60-64,2006,Sarawak,384.0
3476,Female,60-64,2006,Selangor,483.0
3477,Female,60-64,2006,Terengganu,196.0
3478,Female,60-64,2006,W.P. Kuala Lumpur,185.0
3479,Female,60-64,2006,W.P. Labuan,5.0
3480,Female,65-69,2006,Johor,566.0
3481,Female,65-69,2006,Kedah,534.0
3482,Female,65-69,2006,Kelantan,450.0
3483,Female,65-69,2006,Melaka,211.0
3484,Female,65-69,2006,Negeri Sembilan,230.0
3485,Female,65-69,2006,Pulau Pinang,325.0
3486,Female,65-69,2006,Pahang,258.0
3487,Female,65-69,2006,Perak,649.0
3488,Female,65-69,2006,Perlis,69.0
3489,Female,65-69,2006,Sabah,0.0
3490,Female,65-69,2006,Sarawak,417.0
3491,Female,65-69,2006,Selangor,648.0
3492,Female,65-69,2006,Terengganu,292.0
3493,Female,65-69,2006,W.P. Kuala Lumpur,266.0
3494,Female,65-69,2006,W.P. Labuan,11.0
3495,Female,70-74,2006,Johor,689.0
3496,Female,70-74,2006,Kedah,605.0
3497,Female,70-74,2006,Kelantan,343.0
3498,Female,70-74,2006,Melaka,235.0
3499,Female,70-74,2006,Negeri Sembilan,251.0
3500,Female,70-74,2006,Pulau Pinang,486.0
3501,Female,70-74,2006,Pahang,289.0
3502,Female,70-74,2006,Perak,883.0
3503,Female,70-74,2006,Perlis,75.0
3504,Female,70-74,2006,Sabah,0.0
3505,Female,70-74,2006,Sarawak,603.0
3506,Female,70-74,2006,Selangor,841.0
3507,Female,70-74,2006,Terengganu,223.0
3508,Female,70-74,2006,W.P. Kuala Lumpur,300.0
3509,Female,70-74,2006,W.P. Labuan,12.0
3510,Female,75-79,2006,Johor,812.0
3511,Female,75-79,2006,Kedah,702.0
3512,Female,75-79,2006,Kelantan,616.0
3513,Female,75-79,2006,Melaka,295.0
3514,Female,75-79,2006,Negeri Sembilan,316.0
3515,Female,75-79,2006,Pulau Pinang,530.0
3516,Female,75-79,2006,Pahang,322.0
3517,Female,75-79,2006,Perak,1000.0
3518,Female,75-79,2006,Perlis,93.0
3519,Female,75-79,2006,Sabah,0.0
3520,Female,75-79,2006,Sarawak,600.0
3521,Female,75-79,2006,Selangor,852.0
3522,Female,75-79,2006,Terengganu,297.0
3523,Female,75-79,2006,W.P. Kuala Lumpur,303.0
3524,Female,75-79,2006,W.P. Labuan,7.0
3525,Female,80-84,2006,Johor,694.0
3526,Female,80-84,2006,Kedah,597.0
3527,Female,80-84,2006,Kelantan,584.0
3528,Female,80-84,2006,Melaka,236.0
3529,Female,80-84,2006,Negeri Sembilan,238.0
3530,Female,80-84,2006,Pulau Pinang,485.0
3531,Female,80-84,2006,Pahang,286.0
3532,Female,80-84,2006,Perak,812.0
3533,Female,80-84,2006,Perlis,97.0
3534,Female,80-84,2006,Sabah,0.0
3535,Female,80-84,2006,Sarawak,523.0
3536,Female,80-84,2006,Selangor,676.0
3537,Female,80-84,2006,Terengganu,271.0
3538,Female,80-84,2006,W.P. Kuala Lumpur,291.0
3539,Female,80-84,2006,W.P. Labuan,8.0
3540,Female,85+,2006,Johor,826.0
3541,Female,85+,2006,Kedah,594.0
3542,Female,85+,2006,Kelantan,531.0
3543,Female,85+,2006,Melaka,251.0
3544,Female,85+,2006,Negeri Sembilan,320.0
3545,Female,85+,2006,Pulau Pinang,614.0
3546,Female,85+,2006,Pahang,325.0
3547,Female,85+,2006,Perak,1025.0
3548,Female,85+,2006,Perlis,98.0
3549,Female,85+,2006,Sabah,0.0
3550,Female,85+,2006,Sarawak,591.0
3551,Female,85+,2006,Selangor,800.0
3552,Female,85+,2006,Terengganu,297.0
3553,Female,85+,2006,W.P. Kuala Lumpur,379.0
3554,Female,85+,2006,W.P. Labuan,8.0
3570,Male,Below 1,2007,Johor,193.0
3571,Male,Below 1,2007,Kedah,133.0
3572,Male,Below 1,2007,Kelantan,172.0
3573,Male,Below 1,2007,Melaka,52.0
3574,Male,Below 1,2007,Negeri Sembilan,63.0
3575,Male,Below 1,2007,Pulau Pinang,73.0
3576,Male,Below 1,2007,Pahang,119.0
3577,Male,Below 1,2007,Perak,125.0
3578,Male,Below 1,2007,Perlis,18.0
3579,Male,Below 1,2007,Sabah,0.0
3580,Male,Below 1,2007,Sarawak,155.0
3581,Male,Below 1,2007,Selangor,292.0
3582,Male,Below 1,2007,Terengganu,113.0
3583,Male,Below 1,2007,W.P. Kuala Lumpur,86.0
3584,Male,Below 1,2007,W.P. Labuan,9.0
3585,Male,1-4,2007,Johor,38.0
3586,Male,1-4,2007,Kedah,39.0
3587,Male,1-4,2007,Kelantan,63.0
3588,Male,1-4,2007,Melaka,15.0
3589,Male,1-4,2007,Negeri Sembilan,20.0
3590,Male,1-4,2007,Pulau Pinang,23.0
3591,Male,1-4,2007,Pahang,42.0
3592,Male,1-4,2007,Perak,59.0
3593,Male,1-4,2007,Perlis,5.0
3594,Male,1-4,2007,Sabah,0.0
3595,Male,1-4,2007,Sarawak,47.0
3596,Male,1-4,2007,Selangor,59.0
3597,Male,1-4,2007,Terengganu,27.0
3598,Male,1-4,2007,W.P. Kuala Lumpur,17.0
3599,Male,1-4,2007,W.P. Labuan,0.0
3600,Male,5-9,2007,Johor,43.0
3601,Male,5-9,2007,Kedah,42.0
3602,Male,5-9,2007,Kelantan,46.0
3603,Male,5-9,2007,Melaka,17.0
3604,Male,5-9,2007,Negeri Sembilan,9.0
3605,Male,5-9,2007,Pulau Pinang,26.0
3606,Male,5-9,2007,Pahang,22.0
3607,Male,5-9,2007,Perak,38.0
3608,Male,5-9,2007,Perlis,6.0
3609,Male,5-9,2007,Sabah,0.0
3610,Male,5-9,2007,Sarawak,42.0
3611,Male,5-9,2007,Selangor,61.0
3612,Male,5-9,2007,Terengganu,35.0
3613,Male,5-9,2007,W.P. Kuala Lumpur,12.0
3614,Male,5-9,2007,W.P. Labuan,0.0
3615,Male,10-14,2007,Johor,78.0
3616,Male,10-14,2007,Kedah,40.0
3617,Male,10-14,2007,Kelantan,51.0
3618,Male,10-14,2007,Melaka,22.0
3619,Male,10-14,2007,Negeri Sembilan,12.0
3620,Male,10-14,2007,Pulau Pinang,17.0
3621,Male,10-14,2007,Pahang,46.0
3622,Male,10-14,2007,Perak,46.0
3623,Male,10-14,2007,Perlis,5.0
3624,Male,10-14,2007,Sabah,0.0
3625,Male,10-14,2007,Sarawak,37.0
3626,Male,10-14,2007,Selangor,61.0
3627,Male,10-14,2007,Terengganu,42.0
3628,Male,10-14,2007,W.P. Kuala Lumpur,18.0
3629,Male,10-14,2007,W.P. Labuan,1.0
3630,Male,15-19,2007,Johor,190.0
3631,Male,15-19,2007,Kedah,110.0
3632,Male,15-19,2007,Kelantan,107.0
3633,Male,15-19,2007,Melaka,48.0
3634,Male,15-19,2007,Negeri Sembilan,71.0
3635,Male,15-19,2007,Pulau Pinang,71.0
3636,Male,15-19,2007,Pahang,108.0
3637,Male,15-19,2007,Perak,140.0
3638,Male,15-19,2007,Perlis,15.0
3639,Male,15-19,2007,Sabah,0.0
3640,Male,15-19,2007,Sarawak,89.0
3641,Male,15-19,2007,Selangor,192.0
3642,Male,15-19,2007,Terengganu,65.0
3643,Male,15-19,2007,W.P. Kuala Lumpur,45.0
3644,Male,15-19,2007,W.P. Labuan,2.0
3645,Male,20-24,2007,Johor,244.0
3646,Male,20-24,2007,Kedah,130.0
3647,Male,20-24,2007,Kelantan,137.0
3648,Male,20-24,2007,Melaka,66.0
3649,Male,20-24,2007,Negeri Sembilan,94.0
3650,Male,20-24,2007,Pulau Pinang,92.0
3651,Male,20-24,2007,Pahang,125.0
3652,Male,20-24,2007,Perak,172.0
3653,Male,20-24,2007,Perlis,21.0
3654,Male,20-24,2007,Sabah,0.0
3655,Male,20-24,2007,Sarawak,134.0
3656,Male,20-24,2007,Selangor,278.0
3657,Male,20-24,2007,Terengganu,90.0
3658,Male,20-24,2007,W.P. Kuala Lumpur,73.0
3659,Male,20-24,2007,W.P. Labuan,6.0
3660,Male,25-29,2007,Johor,237.0
3661,Male,25-29,2007,Kedah,121.0
3662,Male,25-29,2007,Kelantan,172.0
3663,Male,25-29,2007,Melaka,39.0
3664,Male,25-29,2007,Negeri Sembilan,70.0
3665,Male,25-29,2007,Pulau Pinang,69.0
3666,Male,25-29,2007,Pahang,128.0
3667,Male,25-29,2007,Perak,169.0
3668,Male,25-29,2007,Perlis,14.0
3669,Male,25-29,2007,Sabah,0.0
3670,Male,25-29,2007,Sarawak,92.0
3671,Male,25-29,2007,Selangor,259.0
3672,Male,25-29,2007,Terengganu,105.0
3673,Male,25-29,2007,W.P. Kuala Lumpur,72.0
3674,Male,25-29,2007,W.P. Labuan,4.0
3675,Male,30-34,2007,Johor,324.0
3676,Male,30-34,2007,Kedah,164.0
3677,Male,30-34,2007,Kelantan,249.0
3678,Male,30-34,2007,Melaka,46.0
3679,Male,30-34,2007,Negeri Sembilan,105.0
3680,Male,30-34,2007,Pulau Pinang,91.0
3681,Male,30-34,2007,Pahang,171.0
3682,Male,30-34,2007,Perak,194.0
3683,Male,30-34,2007,Perlis,15.0
3684,Male,30-34,2007,Sabah,0.0
3685,Male,30-34,2007,Sarawak,118.0
3686,Male,30-34,2007,Selangor,264.0
3687,Male,30-34,2007,Terengganu,160.0
3688,Male,30-34,2007,W.P. Kuala Lumpur,59.0
3689,Male,30-34,2007,W.P. Labuan,3.0
3690,Male,35-39,2007,Johor,366.0
3691,Male,35-39,2007,Kedah,174.0
3692,Male,35-39,2007,Kelantan,197.0
3693,Male,35-39,2007,Melaka,64.0
3694,Male,35-39,2007,Negeri Sembilan,111.0
3695,Male,35-39,2007,Pulau Pinang,119.0
3696,Male,35-39,2007,Pahang,177.0
3697,Male,35-39,2007,Perak,238.0
3698,Male,35-39,2007,Perlis,25.0
3699,Male,35-39,2007,Sabah,0.0
3700,Male,35-39,2007,Sarawak,159.0
3701,Male,35-39,2007,Selangor,366.0
